FLYBASE	FLYBASECG	SYMBOL	GENENAME	baseMean_INC1	log2FoldChange_INC1	lfcSE_INC1	stat_INC1	pvalue_INC1	padj_INC1	logFC_INC1	logCPM_INC1	LR_INC1	PValue_INC1	FDR_INC1	baseMean_WAKED2	log2FoldChange_WAKED2	lfcSE_WAKED2	stat_WAKED2	pvalue_WAKED2	padj_WAKED2	logFC_WAKED2	logCPM_WAKED2	LR_WAKED2	PValue_WAKED2	FDR_WAKED2
FBgn0037853	CG14696	CG14696	uncharacterized protein	408.444348393622	0.28055931139693	0.0489826167728858	5.72773220135991	1.01782069937968e-08	1.18597161297549e-07	0.28179594330447	4.16313607121912	31.211038744876	2.31446233951697e-08	2.7514005617981e-07	408.444348393622	-0.18782520917819	0.0499414404142139	-3.76090892894496	0.000169297064050249	0.00150980193619486	-0.191039935067022	4.16313607121912	13.8496703580548	0.000198031472700381	0.00179616045977675
FBgn0037890	CG17734	CG17734	uncharacterized protein	2501.4337877646	0.147787028138113	0.0482395740571467	3.06360557750859	0.00218687024539021	0.00779235238480187	0.14898230450182	6.77187543894055	9.29393197472259	0.00229914143213572	0.0084599218736058	2501.4337877646	0.150172191178334	0.0481263711789109	3.12037220965748	0.00180622649778035	0.0117208925445394	0.146742733845309	6.77187543894055	9.05853538892738	0.00261471336658632	0.0165852480961349
FBgn0037930	CG14715	CG14715	uncharacterized protein	713.345145840933	0.447463238455649	0.0657916344837198	6.80121784428953	1.0373841383042e-11	1.88540138077375e-10	0.448458040347241	4.96315025246737	45.8449307818695	1.27993910736883e-11	2.54870203126375e-10	713.345145840933	0.211029238068874	0.0658737780515888	3.20353931884106	0.00135749502223034	0.00922788312485606	0.207818302195377	4.96315025246737	9.84941916719806	0.00169885389951134	0.0115647637878604
FBgn0037934	CG6830	CG6830	uncharacterized protein	451.057120655131	-0.495658328930133	0.107836138102896	-4.59640281681065	4.29847320533573e-06	3.11427960368423e-05	-0.495104363292481	4.30502032370666	20.9217640971105	4.78427878913849e-06	3.64259318301816e-05	451.057120655131	-0.323214198009134	0.107261878070621	-3.01331846712894	0.00258407588129296	0.0158553996098808	-0.327342572512712	4.30502032370666	9.27376670860588	0.00232459156250704	0.0150540486718678
FBgn0051363	CG31363	Jupiter	jupiter	4621.71693120093	0.119335503337044	0.04677077785918	2.55149708427655	0.0107261221601178	0.03031895244827	0.120230240785126	7.65730122621157	6.25354088102981	0.0123945298757377	0.0353738996274778	4621.71693120093	0.151731092755864	0.0467177573288963	3.2478248407274	0.00116290835705957	0.00806541364512426	0.147798989242578	7.65730122621157	9.47314060677121	0.00208502110504981	0.0137631510297499
FBgn0037950	CG14723	HisCl1	Histamine-gated chloride channel subunit 1	522.475838479418	-0.513733534319186	0.0583517157907028	-8.80408617566374	1.31923001804228e-18	5.05300043937295e-17	-0.512375651698293	4.51837872891675	72.8322075866868	1.41154418683051e-17	5.56369144916156e-16	522.475838479418	-0.29718084391652	0.0574335497545124	-5.17434226487404	2.28715231879273e-07	3.99022675945297e-06	-0.30048271036868	4.51837872891675	25.8347929865358	3.7192335749385e-07	6.6584708749086e-06
FBgn0037963	CG6977	Cad87A	Cadherin 87A	1349.15061788181	-0.170344737872761	0.0482885841679517	-3.52763993411544	0.000419282075591921	0.00188627699390297	-0.169516451759681	5.88207554558416	12.185476347259	0.000481630385345848	0.00221627122278182	1349.15061788181	-0.182321365864112	0.0481161381624213	-3.78919366406063	0.000151137058075265	0.00136436450729961	-0.185950202936125	5.88207554558416	14.7671431453615	0.000121636570262823	0.00116971392568004
FBgn0037960	CG6965	mthl5	methuselah-like 5	294.881874132616	-0.210322194566691	0.0548076137974425	-3.83746308211845	0.000124311915836557	0.000637398035269025	-0.2090340700462	3.69641665747955	14.4596124179325	0.00014319717408075	0.00076070024034688	294.881874132616	-0.159993406165158	0.0539113315619663	-2.96771386515022	0.00300023482113682	0.0178486019359307	-0.163515813120355	3.69641665747955	9.13289290896212	0.00251054430581764	0.0160413564783998
FBgn0082831	CG6525	pps	protein partner of snf	2531.03931630873	-0.348601527862423	0.04464061054323	-7.80906720630169	5.76127752306885e-15	1.56765670783959e-13	-0.34745935850852	6.78974085249217	56.578516634334	5.3998583155209e-14	1.4651513582453e-12	2531.03931630873	-0.447591609313972	0.0445989646152442	-10.0359192903995	1.05967664243169e-23	2.07134344514504e-21	-0.450943748524656	6.78974085249217	95.3725025300231	1.57729393535065e-22	2.96221986525266e-20
FBgn0038045	CG5232	NANS	N-acetylneuraminic acid synthase	40.5407178735626	0.40165250332088	0.128787911613696	3.11871276029113	0.0018164294601931	0.0066556087871957	0.401894644313724	0.885941268348119	9.8370518326261	0.0017103139534289	0.00655780105922418	40.5407178735626	-0.366130555375181	0.136039674282908	-2.69135130839681	0.00711632130827882	0.0359115518918306	-0.367642673668586	0.885941268348119	7.41323418766397	0.00647458285304514	0.0345094905767759
FBgn0038052	NA	NA	NA	200.06883400294	1.40641580620607	0.538760216161617	2.61046707610677	0.00904186750669301	0.026267214734336	1.40626957542581	3.14093957973042	6.57047617731767	0.0103684206192722	0.0305838391822625	200.06883400294	3.74947503649001	0.53741692068622	6.97684589406369	3.01880522896908e-12	1.83000737234594e-10	3.73556652247762	3.14093957973042	41.4610288798756	1.20244261634872e-10	5.30737114257515e-09
FBgn0038072	CG6225	CG6225	uncharacterized protein	514.610066967402	-0.303045085951998	0.0334020764512123	-9.07264212734294	1.1616531601828e-19	4.90145989789907e-18	-0.301476284081021	4.49533775321422	82.096783147422	1.29583343218007e-19	5.9102345778194e-18	514.610066967402	-0.238776216578385	0.0325916827982685	-7.32629297039766	2.36606249796083e-13	1.7299348553793e-11	-0.242047195784278	4.49533775321422	55.4917912531786	9.38501046137256e-14	8.48015379236098e-12
FBgn0001296	CG12286	kar	karmoisin	1421.27529677512	-0.443904863510818	0.0446285896175512	-9.94664781734985	2.60821151761986e-23	1.47819230270787e-21	-0.442875701152201	5.95798449670127	90.6174707877641	1.74314396209418e-21	9.32728093236765e-20	1421.27529677512	-0.129861583619166	0.0440925703345961	-2.94520329918879	0.00322742523023563	0.0188374642627647	-0.133451368901702	5.95798449670127	8.42084047278934	0.00370944280899053	0.0221502763245083
FBgn0038070	CG6753	CG6753	uncharacterized protein	39.740342323155	-0.656275636788072	0.150758012551245	-4.35317251588863	1.34181476399699e-05	8.7606692635059e-05	-0.652717450374626	0.860864330187936	18.8587041392227	1.40767287569274e-05	9.71375418111315e-05	39.740342323155	-0.403086670990159	0.145338637219964	-2.77343092449741	0.00554686149057784	0.0292724952932684	-0.405415409843763	0.860864330187936	7.79847658518408	0.00522903019685716	0.0290340007104336
FBgn0038088	CG10126	CG10126	uncharacterized protein	1620.75774002168	-0.335963331847205	0.0544321245139973	-6.17215173662406	6.73667997239346e-10	9.47487823430023e-09	-0.335059019031677	6.14776582511158	38.428195921401	5.6805712455643e-10	8.76143500644361e-09	1620.75774002168	-0.255807849113542	0.0541784274423765	-4.72158128593924	2.34018068384197e-06	3.20661667951908e-05	-0.259708865317643	6.14776582511158	23.3867038366013	1.32491155797744e-06	2.03691860390175e-05
FBgn0038100	CG12358	Paip2	polyA-binding protein interacting protein 2	2525.8472158075	0.155804744862247	0.0454242875461278	3.42998764051124	0.000603608742981174	0.00259042285774593	0.156846740415033	6.7857259004549	11.7438903282498	0.000610432929517655	0.00270807160672538	2525.8472158075	0.123979119927496	0.0453525047426382	2.73367745907398	0.00626313632326566	0.0323716340639229	0.120151061267025	6.7857259004549	6.91692218954388	0.00853838086495277	0.043316002078664
FBgn0038113	CG11668	CG11668	uncharacterized protein	206.134658008813	0.188064189792106	0.0626092034634105	3.00377866813164	0.00266649229648544	0.00923676788995933	0.188801058140079	3.18457003984193	8.60332571571661	0.00335549697884695	0.0116445471244189	206.134658008813	-0.199194712941903	0.0637370134801453	-3.12525959510095	0.00177648210776793	0.0115356919513228	-0.202331440769858	3.18457003984193	9.5394053033687	0.00201106893905774	0.0133671188745975
FBgn0001217	CG7756	Hsc70-2	Heat shock protein cognate 2	140.582099947467	2.17198793604457	0.756717747657659	2.87027487166481	0.00410115119094987	0.0133744726274831	2.16579629787809	2.63479615348832	7.73471293672432	0.00541691745220548	0.0177075888591208	140.582099947467	4.5596765609052	0.755298425908904	6.03692051313124	1.57083049699908e-09	4.21440182080033e-08	4.53256712258389	2.63479615348832	28.0619375624223	1.17494105835762e-07	2.36917588567354e-06
FBgn0052473	CG32473	CG32473	uncharacterized protein	1317.58291943858	0.215442429525718	0.0426213465539157	5.05480110191228	4.30839534890741e-07	3.73784516773869e-06	0.216787555390195	5.84818553249562	25.1712857687527	5.24574477949449e-07	4.73550834099889e-06	1317.58291943858	0.150060324939857	0.042495122400369	3.53123644464555	0.000413621830391237	0.00327952805586695	0.146114785107844	5.84818553249562	11.4925997159666	0.000698738349642196	0.00545882211490453
FBgn0038142	CG14379	CheA87a	Chemosensory protein A 87a	165.593450538583	-0.775165106620361	0.0972238062512227	-7.9729969079524	1.54872051554246e-15	4.55019788278088e-14	-0.773125486694855	2.87762862230497	59.7066103431224	1.10106095577255e-14	3.26500366389768e-13	165.593450538583	-0.442274829568827	0.0942955258585931	-4.69030556372387	2.72797351216081e-06	3.68526520443953e-05	-0.445354308658127	2.87762862230497	20.9566426237322	4.69796027650406e-06	6.44657070606818e-05
FBgn0038144	CG8870	CG8870	uncharacterized protein	59.4318513766704	-0.721263083141587	0.12287691598742	-5.86980131577706	4.36317698978577e-09	5.37153074655117e-08	-0.717753205911078	1.43235980331131	33.8907628789302	5.82948138562744e-09	7.64859900158077e-08	59.4318513766704	-0.400097880077194	0.116536647484311	-3.43323657162059	0.000596421455086924	0.00453015439874905	-0.402762815994319	1.43235980331131	11.7164846194389	0.000619488688047562	0.00494043518244758
FBgn0041711	CG9792	yellow-e	yellow-e	167.873833023016	-0.880765801597083	0.111322429362952	-7.91184495916329	2.53602105189509e-15	7.18639338315124e-14	-0.87894784459596	2.89400677334267	60.2476278066657	8.36435775491911e-15	2.51930247096274e-13	167.873833023016	-0.782220854778873	0.110051551029714	-7.10776765488449	1.17934876137966e-12	7.73685098390027e-11	-0.785521215554133	2.89400677334267	49.2100213284259	2.2997283191817e-12	1.59614477109582e-10
FBgn0038149	CG9796	GILT1	Gamma-interferon-inducible lysosomal thiol reductase 1	2566.10719034741	-0.158675159326271	0.0321455308790163	-4.93614990909512	7.96798702939505e-07	6.56776073731031e-06	-0.157685811543101	6.80975865147189	21.2890068761818	3.94990181708661e-06	3.04361702365692e-05	2566.10719034741	-0.166158019542336	0.0319848039073083	-5.19490505628423	2.04824345600043e-07	3.61290530784016e-06	-0.169760974656481	6.80975865147189	24.8877620230949	6.07669601792251e-07	1.02109814841512e-05
FBgn0023495	CG8823	Lip3	Lip3	39.1917925289668	-1.19055015138824	0.155659688985096	-7.64841661415775	2.03469088501095e-14	5.29572535234643e-13	-1.18650876517219	0.854558096597048	62.4987125788624	2.66618871820376e-15	8.56938105468308e-14	39.1917925289668	-0.497877758221462	0.140459909766453	-3.54462535999986	0.000393171489230362	0.00314078108744655	-0.50006708518123	0.854558096597048	13.366858376641	0.000256110008398779	0.00227342137205144
FBgn0000024	CG17907	Ace	Acetylcholine esterase	7815.1594550471	0.105278301253789	0.0390385888886267	2.6967752741816	0.00700145024262422	0.0212282020968201	0.106219178836225	8.41486900783979	6.55711006752447	0.0104465886537497	0.0307774303677681	7815.1594550471	-0.114872480869557	0.039048283084825	-2.94180618953255	0.00326304078559061	0.0190105867666587	-0.118376741124282	8.41486900783979	8.14191290786412	0.00432536296376386	0.0250020075237962
FBgn0040554	CR17025	asRNA:CR17025	antisense RNA:CR17025	229.060535877341	0.608318301783159	0.0713321678521132	8.5279659948697	1.48943306541494e-17	5.24477569872953e-16	0.609400579443557	3.33046621704661	70.0713159747024	5.71986878880922e-17	2.09102684195476e-15	229.060535877341	-0.196018149285673	0.073637420076377	-2.66193667679235	0.00776924928775057	0.0385164956925854	-0.199206289235745	3.33046621704661	7.05121578521855	0.00792114697743541	0.0406745064732641
FBgn0002937	CG9347	ninaB	neither inactivation nor afterpotential B	2119.24221358369	-0.728268640740287	0.0461182483438773	-15.7913335153149	3.56953289357667e-56	6.10517608119237e-54	-0.727066082177321	6.53383201517935	222.574878496203	2.48171231332645e-50	3.60149099046072e-48	2119.24221358369	-0.287181363081395	0.0456166201045184	-6.29554233574067	3.06326938152809e-10	1.01172393573366e-08	-0.290295240608543	6.53383201517935	36.3944125204708	1.61164578274193e-09	5.03733515871067e-08
FBgn0038179	CG9312	CG9312	uncharacterized protein	791.142436064525	-0.321727897642183	0.0504192736015722	-6.38104983789673	1.75878053225141e-10	2.66544302814937e-09	-0.320786424925242	5.11506770921067	38.4790355746576	5.53450165401836e-10	8.57758201329901e-09	791.142436064525	-0.138466664712629	0.0498015079474026	-2.78037092488985	0.00542968399368695	0.0287164623365729	-0.141698629676256	5.11506770921067	7.69448626836036	0.0055389773506352	0.0304373637776156
FBgn0038180	CG9307	Cht5	Chitinase 5	227.346399543255	-0.480707597904244	0.0646006472212983	-7.44121953232936	9.97599992909701e-14	2.45000326463824e-12	-0.479352783509907	3.32330856976058	51.4478676741924	7.35237967719804e-13	1.80566903969751e-11	227.346399543255	-0.186144014900688	0.0625079530428669	-2.97792530132979	0.00290206703408623	0.0173602923876289	-0.189170514328882	3.32330856976058	8.50128822878278	0.00354895126805429	0.0214231772143869
FBgn0028487	CG9611	f-cup	flyers-cup	1975.64032324769	-0.166494174493786	0.0476397956712623	-3.49485492428801	0.000474319497721703	0.00210325562461966	-0.165193026730195	6.43219709077617	11.5420875689165	0.000680381997769138	0.00297566154092822	1975.64032324769	0.157465743863655	0.0473065979816982	3.32862117721031	0.00087277028216229	0.00628053626036846	0.153467634724998	6.43219709077617	10.092400583418	0.00148882026778976	0.010378399217533
FBgn0038196	CG9922	CG9922	uncharacterized protein	320.957501882182	0.2262029275722	0.0718696732980194	3.14740442236619	0.00164726949919951	0.00609642475399264	0.227011506779615	3.81442364435857	10.0516742536624	0.00152209547380925	0.00598711722716427	320.957501882182	0.211052524720044	0.071465663506077	2.9532017806299	0.00314496316774808	0.0184460852545567	0.206980177509064	3.81442364435857	8.4575901018621	0.00363523194424278	0.021802286513436
FBgn0053109	CG33109	CG33109	uncharacterized protein	142.986311530972	2.35593345573689	0.711274116874038	3.3122721604027	0.000925414704634159	0.00374570262408166	2.35486422723956	2.64709672583806	10.3286039197378	0.00130984244977288	0.00529576656138651	142.986311530972	3.39604040086077	0.710794414712672	4.77780963182381	1.77215035844298e-06	2.48880588462858e-05	3.38204321008914	2.64709672583806	19.3836676102355	1.06917535845022e-05	0.000135278224349223
FBgn0038200	CG9920	CG9920	uncharacterized protein	226.092078418699	1.84100819037277	0.67718815845503	2.71860659018748	0.00655575294471408	0.0200797553699186	1.84010489204699	3.31503575459999	6.7009159230886	0.00963633969586003	0.0287260695944436	226.092078418699	4.24629902694655	0.676200333948593	6.27964645055821	3.39343813265053e-10	1.10552212362336e-08	4.2304919313617	3.31503575459999	31.3580462084253	2.14567620206752e-08	5.06189326684797e-07
FBgn0038224	CG3321	ATPsynE	ATP synthase, subunit E	3466.78785032246	0.132166234563824	0.0391682645111409	3.37431939386109	0.000739984554174879	0.00307887578622371	0.133314857911289	7.24274333638741	10.7505116760325	0.00104250491565766	0.00435270796955933	3466.78785032246	0.122352632307478	0.0390857455294453	3.1303645523482	0.00174589491585949	0.0113679004106745	0.118822123083128	7.24274333638741	8.57293168827749	0.003411973237004	0.0206834681417876
FBgn0038236	CG3360	Cyp313a1	Cyp313a1	7468.85549240692	-0.495021246293317	0.0919207095437065	-5.38530706247371	7.23210754952051e-08	7.24572448842128e-07	-0.49391765806382	8.35037840434293	27.3597708496314	1.68908811960361e-07	1.68131971068088e-06	7468.85549240692	-0.758669771424158	0.0919298047554993	-8.25270730686256	1.54845968250383e-16	1.68535759534338e-14	-0.761459881997391	8.35037840434293	64.5562891709922	9.38136162761005e-16	1.03281243297987e-13
FBgn0004629	CG8050	Cys	Cystatin-like	8871.59554635992	-0.213798066680258	0.0540144376109029	-3.95816518946968	7.55277177924731e-05	0.000412666560762298	-0.213017685458859	8.59915398965747	14.4462076202023	0.000144219958454587	0.000764860887086398	8871.59554635992	-0.278928594677703	0.0539880490212985	-5.16648776412839	2.38533810341826e-07	4.1389073106051e-06	-0.282371373105437	8.59915398965747	25.381241276831	4.7047088217776e-07	8.20796012659123e-06
FBgn0038262	CG14857	CG14857	uncharacterized protein	57.2361869193149	0.353264728583563	0.130654935182999	2.70379934817442	0.00685516704258951	0.0208440602964833	0.353906694501081	1.36744494065864	7.3141855366785	0.00684123979145772	0.021526082366157	57.2361869193149	0.363233702520766	0.129249010368464	2.81034029959114	0.0049489142641966	0.0267649355293478	0.357789222036299	1.36744494065864	7.62612928677537	0.00575286360407354	0.0314101882987112
FBgn0004117	CG4843	Tm2	Tropomyosin 2	4033.73628398221	0.136175367143539	0.0457167379921723	2.97867636940446	0.00289496367919464	0.00988871687565132	0.137226472594564	7.46067653626836	8.84607255524178	0.00293720241398764	0.0104071976683627	4033.73628398221	0.16275251906378	0.0456455722215839	3.56557079126332	0.000363065141284462	0.00294199485890235	0.158840208825873	7.46067653626836	11.8797838574565	0.000567465263383528	0.00457506926993891
FBgn0038354	CG5404	CG5404	uncharacterized protein	316.823159292471	0.274654605497653	0.0516877565120812	5.31372657726896	1.07405740733181e-07	1.03702841203872e-06	0.275545317312018	3.79874943579934	26.8838184667157	2.16060308408871e-07	2.09244250145619e-06	316.823159292471	-0.281397481752808	0.0531657668370543	-5.29283218307096	1.20436431115118e-07	2.26628710652377e-06	-0.284719096701283	3.79874943579934	27.2001607003077	1.83443426307784e-07	3.51404227435191e-06
FBgn0038366	CG4576	CG4576	uncharacterized protein	344.301393285245	-0.236529493396685	0.0719588198614121	-3.28701184722353	0.00101256573744422	0.00404287385413077	-0.235334651800857	3.92200370220398	10.3909934191893	0.00126631475053369	0.00515031971256429	344.301393285245	-0.359201406525259	0.0717488603084381	-5.00637090235446	5.54658318636909e-07	8.81014490199721e-06	-0.362850262527454	3.92200370220398	24.8495677460852	6.19829426678868e-07	1.03970687368305e-05
FBgn0038373	CG4546	CG4546	uncharacterized protein	208.255284761402	2.29193461515143	0.779822007384116	2.93904838982377	0.00329221669011879	0.01102932894647	2.28523789044772	3.19604836362225	7.35640836111391	0.00668241447948957	0.0211164416322658	208.255284761402	4.80868489292453	0.778815433926301	6.17435747091213	6.6433079865823e-10	2.01359505998371e-08	4.78385447548123	3.19604836362225	27.6176435395791	1.47824220014061e-07	2.91329296151168e-06
FBgn0017567	CG3944	ND-23	NADH dehydrogenase (ubiquinone) 23 kDa subunit	2723.39717173557	0.0875634175137182	0.0335896212153288	2.60685933170804	0.00913768909197181	0.0264973618295204	0.0885089794606314	6.89512283636487	5.88266617360228	0.0152906506804782	0.0420415025948198	2723.39717173557	0.135066061657728	0.0334225675257075	4.04116355076071	5.31866473148373e-05	0.000538500748394833	0.131681829974394	6.89512283636487	13.1202973358914	0.000292113670334363	0.002552796290568
FBgn0022787	CG4261	Hel89B	Helicase 89B	2468.82565965285	-0.288099483928213	0.0407272565850842	-7.07387406088446	1.50667034753503e-12	3.13034459624523e-11	-0.287113715366127	6.75343974203626	46.9978145988303	7.10659024733236e-12	1.50573841394198e-10	2468.82565965285	-0.108224140696575	0.0404774265653368	-2.67369123681529	0.00750214885468937	0.0374638069500598	-0.111749692242595	6.75343974203626	7.21099583141488	0.00724582807274025	0.0379216926894585
FBgn0038398	CG4979	sxe2	sex-specific enzyme 2	2750.26052964216	-1.18614790936422	0.105064975020503	-11.2896606041428	1.47605528206358e-29	9.75010861489999e-28	-1.18469720288338	6.91016779668504	118.742962888977	1.19219115839029e-27	8.15629065361585e-26	2750.26052964216	-0.808355910345429	0.104884769946648	-7.70708569753854	1.28723366373727e-14	1.17353507855044e-12	-0.811116992741623	6.91016779668504	56.4825858128394	5.66982895477817e-14	5.22169439700628e-12
FBgn0052855	CG32855	CG32855	uncharacterized protein	111.016277510269	-1.01589551999619	0.128194366380281	-7.92465026881605	2.28789328262835e-15	6.54132592866099e-14	-1.01495251040698	2.30247405989492	59.4793565636762	1.23583719212429e-14	3.64210726958967e-13	111.016277510269	-0.392226691038828	0.123522297887127	-3.17535131509001	0.00149655194185999	0.0100589294730772	-0.396578399101184	2.30247405989492	9.83009209384296	0.00171679752941958	0.0116537822372649
FBgn0038397	CG10185	CG10185	uncharacterized protein	217.792360010642	1.70131168665592	0.251389141223867	6.76764190518819	1.30898243196788e-11	2.33037801735843e-10	1.70093691374797	3.24718969796046	46.3999690494888	9.6417034872115e-12	1.98598356990348e-10	217.792360010642	-0.725315661652769	0.254182464187618	-2.85352360545768	0.00432373155379307	0.02398620639226	-0.728633462220032	3.24718969796046	8.62686626366858	0.00331240906787776	0.0202464926944054
FBgn0051287	CG31287	CG31287	uncharacterized protein	53.4808932268271	1.21025949553596	0.476925551503689	2.53762771090825	0.011160663881916	0.0313388562477254	1.20903657882191	1.27861111793566	6.45767504313611	0.0110474098592195	0.0320934460514421	53.4808932268271	2.92102102273756	0.473059693516243	6.17474086837894	6.62720752365353e-10	2.01359505998371e-08	2.90376634771423	1.27861111793566	35.1399433759769	3.06841918509413e-09	8.82562130775722e-08
FBgn0038412	CG6898	Zip89B	Zinc/iron regulated transporter-related protein 89B	710.195920245626	-0.379470845925259	0.0623833819614582	-6.08288351791674	1.18040106333417e-09	1.59013802877844e-08	-0.378498263355634	4.96121932159882	34.7774993170557	3.69620710794592e-09	5.00032085874378e-08	710.195920245626	-0.198587443302856	0.0617752410974486	-3.21467694459646	0.00130591401289377	0.00892157233630278	-0.201868453477461	4.96121932159882	10.0878187642128	0.00149252673967955	0.0103966699001096
FBgn0038407	CG6126	CG6126	uncharacterized protein	1977.66918111446	-0.355379196778261	0.0563682979440463	-6.3045933572631	2.88951515124069e-10	4.2643722832948e-09	-0.354171502542588	6.43364714492085	38.9099395837386	4.43815078550998e-10	6.99321531643506e-09	1977.66918111446	-0.160446313106106	0.0561240925652512	-2.85877785764763	0.00425276481151131	0.0236957425041625	-0.163849024683666	6.43364714492085	8.4245345909396	0.00370191389696101	0.0221191087368014
FBgn0038400	CG5903	CG5903	uncharacterized protein	3759.64245433453	0.0855406432687572	0.0285992677790561	2.9910081590061	0.00278058063884762	0.00959034978713811	0.0865913076891802	7.35988013774354	7.23781633876009	0.00713837459573477	0.0223117508798998	3759.64245433453	0.104318558089682	0.0284888706687086	3.66173019993604	0.000250517613788007	0.00213474884774158	0.100903928263556	7.35988013774354	9.88508167304602	0.00166624135092831	0.0113750959794664
FBgn0038439	CG14900	Cad89D	Cadherin 89D	75.1925817344533	-1.88915362970373	0.141445058275606	-13.3560949582467	1.09141377640294e-40	1.08891261983202e-38	-1.88355376967717	1.75620528530057	174.488431698661	7.74320850329539e-40	7.97467215532938e-38	75.1925817344533	-0.376341089692532	0.125448340595508	-2.99996865567153	0.00270007390294767	0.0163990537998939	-0.379620505894613	1.75620528530057	8.8074803958886	0.00299998026519417	0.0185322925497746
FBgn0038438	CG14899	Der-2	Derlin-2	733.320837890953	0.170868022298857	0.0334161928837176	5.11333002216762	3.16528582861988e-07	2.80195080097238e-06	0.17184955347966	5.00520882444094	23.499871160163	1.24922132381404e-06	1.05698249465467e-05	733.320837890953	0.0980452375177798	0.0331970669194017	2.95343072795622	0.00314263131720629	0.0184437026692413	0.0943293565710543	5.00520882444094	7.1635443478884	0.00744000410391756	0.0386864057043009
FBgn0038450	CG17560	CG17560	uncharacterized protein	86.8791168353443	1.46483246350942	0.449834195935477	3.25638307790973	0.00112841394636964	0.00442948720423295	1.46309885771847	1.96561955247917	10.9433077938638	0.000939423055617765	0.00397604685227881	86.8791168353443	2.85882300632874	0.44624692777824	6.40637016945339	1.49024895426558e-10	5.38626584300215e-09	2.84266067575821	1.96561955247917	37.4249688674908	9.49981150682645e-10	3.15470617807457e-08
FBgn0027562	CG10345	CG10345	uncharacterized protein	1862.48046446789	-0.320165450752232	0.0618936260341591	-5.17283396153802	2.30569889421592e-07	2.0912863644697e-06	-0.318948594876255	6.34737377996947	25.6398669646687	4.11450366934708e-07	3.78565957204672e-06	1862.48046446789	-0.452903341021876	0.0618665025318626	-7.3206553221369	2.4676291014361e-13	1.79052663132992e-11	-0.455941688933584	6.34737377996947	52.2562391460791	4.87109301074001e-13	3.95384142854812e-11
FBgn0020907	CG14904	Scp2	Sarcoplasmic calcium-binding protein 2	2510.73513343678	-0.209738320167926	0.0392489567337589	-5.34379350744692	9.10212536062101e-08	8.91412645235461e-07	-0.208470503301914	6.7777374369093	25.70127861274	3.9856290332027e-07	3.67768351445235e-06	2510.73513343678	-0.216767501084344	0.0391051381709426	-5.5431974216988	2.96997679706464e-08	6.34965128622437e-07	-0.220182498027455	6.7777374369093	28.8655745535815	7.75795660280588e-08	1.640302612399e-06
FBgn0038462	CG17556	CG17556	uncharacterized protein	405.826042331899	0.154678357241666	0.0479244458661558	3.22754607687388	0.00124856930643651	0.00481516477480214	0.156035811032855	4.15376021224435	10.3912653785225	0.00126612825107393	0.00515031971256429	405.826042331899	0.132206960206324	0.0474758113347718	2.78472250372042	0.00535735501457593	0.0284621678589107	0.128199994284896	4.15376021224435	7.1447865013401	0.00751822240924131	0.038987295200711
FBgn0038476	CG5175	kuk	kugelkern	1666.49007590778	-0.107731324014828	0.0304916161391462	-3.53314575138306	0.000410646012553693	0.0018543929788964	-0.106616264522799	6.18729707726584	10.3875580704596	0.00126867297836613	0.00515761875500457	1666.49007590778	-0.154365558685082	0.0303205112311676	-5.09112651525492	3.55942419625623e-07	5.90852078886346e-06	-0.157749661787595	6.18729707726584	22.9561697287886	1.65737417238018e-06	2.49596380865682e-05
FBgn0038565	CG7794	CG7794	uncharacterized protein	61.8422801895372	1.2059091426927	0.475894490341701	2.53398424895997	0.0112773800717856	0.0316295011208091	1.2035948256849	1.47772900250495	6.29798516161328	0.0120875283611362	0.0346941404384066	61.8422801895372	2.90027737144698	0.472552704366197	6.13746857154679	8.38468004240569e-10	2.48633019957157e-08	2.88370100585406	1.47772900250495	35.1662617765355	3.02722918322553e-09	8.75975864559944e-08
FBgn0038585	CG7993	Non3	Novel nucleolar protein 3	347.375543658365	0.24583728869085	0.0507544190521858	4.84366274467805	1.27467222416192e-06	1.01233918433026e-05	0.24698590803186	3.93238253232556	22.8540878313711	1.74777209272174e-06	1.44187434143746e-05	347.375543658365	0.258539677147375	0.0501713963347354	5.15312899450596	2.56175618346456e-07	4.3972223521906e-06	0.255256873675969	3.93238253232556	24.9313130770113	5.94095913835162e-07	1.00357154545206e-05
FBgn0011701	CG31240	repo	reversed polarity	1423.15195964001	0.174909611506163	0.0432947389273502	4.03997381297681	5.34571698505002e-05	0.000304588205132713	0.176149715088742	5.95986947577462	15.0401802287976	0.000105246410147455	0.000578726287577466	1423.15195964001	-0.118712575446185	0.0433928426146305	-2.73576397150252	0.0062235647749198	0.0322038376089583	-0.122012717485192	5.95986947577462	7.18533510339917	0.00735018236915647	0.0383442520325603
FBgn0038589	CG18598	CG18598	uncharacterized protein	272.917894575745	0.166578598540441	0.0549163980411126	3.03331253473205	0.00241884945497844	0.00851442119800937	0.168124104957785	3.58259063018787	8.99513095161977	0.00270699876223486	0.00970345589247212	272.917894575745	0.213786432335221	0.05411444261389	3.95063539433643	7.79439889446674e-05	0.000757147592405704	0.210213159916125	3.58259063018787	14.4704368057934	0.000142376606699561	0.00135151946379425
